ID,supplyShipmentId,lineNumber,purchaseOrderLineId,purchaseOrderId,purchaseOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
ccf2a053-ef01-4720-8f65-99d26b35aa23-30,ccf2a053-ef01-4720-8f65-99d26b35aa23,30,89f2ecc9-0e9a-4822-98eb-cd1a5ac4a93b-30,89f2ecc9-0e9a-4822-98eb-cd1a5ac4a93b,30,PART006,320,Each
71d07513-6390-4d48-a628-429d57df5d40-10,71d07513-6390-4d48-a628-429d57df5d40,10,89e68d28-4a73-4a2f-a80d-155baaf22d7c-10,89e68d28-4a73-4a2f-a80d-155baaf22d7c,10,PART003-3,300,Each
71d07513-6390-4d48-a628-429d57df5d40-20,71d07513-6390-4d48-a628-429d57df5d40,20,89e68d28-4a73-4a2f-a80d-155baaf22d7c-20,89e68d28-4a73-4a2f-a80d-155baaf22d7c,20,PART003,380,Each
71d07513-6390-4d48-a628-429d57df5d40-30,71d07513-6390-4d48-a628-429d57df5d40,30,89e68d28-4a73-4a2f-a80d-155baaf22d7c-30,89e68d28-4a73-4a2f-a80d-155baaf22d7c,30,PART001,360,Each
7c3b8817-3c58-4b27-9c5a-a0c8b6ee4109-10,7c3b8817-3c58-4b27-9c5a-a0c8b6ee4109,10,befb1488-7ab8-4484-bd48-ae664f28d031-10,befb1488-7ab8-4484-bd48-ae664f28d031,10,PART003-2,121,Each
66323dcd-2b3c-4772-ae32-81a0f82c381b-10,66323dcd-2b3c-4772-ae32-81a0f82c381b,10,befb1488-7ab8-4484-bd48-ae664f28d031-10,befb1488-7ab8-4484-bd48-ae664f28d031,10,PART003-2,59,Each
77d82573-ff8f-4b84-b302-8d9c8a540e43-10,77d82573-ff8f-4b84-b302-8d9c8a540e43,10,d1feedd5-f6f4-4ebe-9260-4992b74a9c18-10,d1feedd5-f6f4-4ebe-9260-4992b74a9c18,10,PART004,450,Each
077ed6b9-f08f-404f-9966-8e980e827546-10,077ed6b9-f08f-404f-9966-8e980e827546,10,26abfc22-2a7f-4de9-9196-292469cb351b-10,26abfc22-2a7f-4de9-9196-292469cb351b,10,PART003-1,160,Each
cdb515a7-926e-4692-9707-d86290c6ddce-10,cdb515a7-926e-4692-9707-d86290c6ddce,10,e6c28910-aa2c-417c-b027-32a4b525b41f-20,e6c28910-aa2c-417c-b027-32a4b525b41f,20,PART003,370,Each
f8dd19b6-69b2-41d3-912b-0bec6f8e0baf-10,f8dd19b6-69b2-41d3-912b-0bec6f8e0baf,10,e6c28910-aa2c-417c-b027-32a4b525b41f-10,e6c28910-aa2c-417c-b027-32a4b525b41f,10,PART004,290,Each
f8dd19b6-69b2-41d3-912b-0bec6f8e0baf-20,f8dd19b6-69b2-41d3-912b-0bec6f8e0baf,20,e6c28910-aa2c-417c-b027-32a4b525b41f-30,e6c28910-aa2c-417c-b027-32a4b525b41f,30,PART003-2,370,Each
f0192be8-aab7-4908-8270-af78ad87db78-10,f0192be8-aab7-4908-8270-af78ad87db78,10,29e634a3-6999-49ad-ade3-35187d299280-10,29e634a3-6999-49ad-ade3-35187d299280,10,PART003-1,200,Each
f0192be8-aab7-4908-8270-af78ad87db78-20,f0192be8-aab7-4908-8270-af78ad87db78,20,29e634a3-6999-49ad-ade3-35187d299280-20,29e634a3-6999-49ad-ade3-35187d299280,20,PART001,210,Each
4002ee7a-474c-4109-9f7d-ec2ed2d90195-10,4002ee7a-474c-4109-9f7d-ec2ed2d90195,10,f1ff05f1-ad9e-46b4-9fdb-7b5b88e31dee-10,f1ff05f1-ad9e-46b4-9fdb-7b5b88e31dee,10,PART002,380,Each
19d14a4f-b042-4045-a6a3-d390efd2d038-10,19d14a4f-b042-4045-a6a3-d390efd2d038,10,a95a55ce-1f7d-41f4-bb0b-a9054ae7fa6f-10,a95a55ce-1f7d-41f4-bb0b-a9054ae7fa6f,10,PART003-3,480,Each
8cc460c1-0e16-4e49-800a-d5b9f8e86278-10,8cc460c1-0e16-4e49-800a-d5b9f8e86278,10,a95a55ce-1f7d-41f4-bb0b-a9054ae7fa6f-20,a95a55ce-1f7d-41f4-bb0b-a9054ae7fa6f,20,PART001,190,Each
f3fa0615-331b-4361-9f8e-3964610a04c2-10,f3fa0615-331b-4361-9f8e-3964610a04c2,10,07b9ff7b-c3a9-4344-9b8f-1097a2bcb06c-10,07b9ff7b-c3a9-4344-9b8f-1097a2bcb06c,10,PART004,130,Each
4a5647c6-8db5-410e-b898-c9961ddd54db-10,4a5647c6-8db5-410e-b898-c9961ddd54db,10,06059229-8470-4e9a-903e-9c50303f0a60-10,06059229-8470-4e9a-903e-9c50303f0a60,10,PART003,480,Each
98d43515-38e5-4639-a433-f7dd5fc8625e-10,98d43515-38e5-4639-a433-f7dd5fc8625e,10,64a8c275-44e1-4b63-aa5f-96b58283d882-10,64a8c275-44e1-4b63-aa5f-96b58283d882,10,PART002,78,Each
adfa2094-336b-4bef-b990-e86a2d20abde-10,adfa2094-336b-4bef-b990-e86a2d20abde,10,64a8c275-44e1-4b63-aa5f-96b58283d882-10,64a8c275-44e1-4b63-aa5f-96b58283d882,10,PART002,22,Each
3126256d-d7c7-4a88-8886-b52d4b268bbe-10,3126256d-d7c7-4a88-8886-b52d4b268bbe,10,343c3a76-556c-4702-897b-59f876dfe020-10,343c3a76-556c-4702-897b-59f876dfe020,10,PART003-1,370,Each
873cdb5f-25b9-46a4-87d5-5daed9b9cdd1-10,873cdb5f-25b9-46a4-87d5-5daed9b9cdd1,10,b8f139f0-c12f-46cb-a8d4-6ef222ba3e66-10,b8f139f0-c12f-46cb-a8d4-6ef222ba3e66,10,PART003-2,450,Each
873cdb5f-25b9-46a4-87d5-5daed9b9cdd1-20,873cdb5f-25b9-46a4-87d5-5daed9b9cdd1,20,b8f139f0-c12f-46cb-a8d4-6ef222ba3e66-20,b8f139f0-c12f-46cb-a8d4-6ef222ba3e66,20,PART003,250,Each
2a10e779-ecbb-4fce-a340-0b09c26fd6b9-10,2a10e779-ecbb-4fce-a340-0b09c26fd6b9,10,b1006985-e4cb-46de-9747-cb24c8c95576-10,b1006985-e4cb-46de-9747-cb24c8c95576,10,PART003-2,180,Each
69e926f3-2306-4ee3-abfc-fb8dd24233c3-10,69e926f3-2306-4ee3-abfc-fb8dd24233c3,10,b1006985-e4cb-46de-9747-cb24c8c95576-20,b1006985-e4cb-46de-9747-cb24c8c95576,20,PART005,200,Each
dbb90eeb-e2d4-486e-8804-a6380a66b08e-10,dbb90eeb-e2d4-486e-8804-a6380a66b08e,10,6a522fa6-c529-40bb-baa7-ae1f6f5dda89-10,6a522fa6-c529-40bb-baa7-ae1f6f5dda89,10,PART006,120,Each
dbb90eeb-e2d4-486e-8804-a6380a66b08e-20,dbb90eeb-e2d4-486e-8804-a6380a66b08e,20,6a522fa6-c529-40bb-baa7-ae1f6f5dda89-20,6a522fa6-c529-40bb-baa7-ae1f6f5dda89,20,PART003-1,390,Each
3d2cc8ca-5b5a-44a2-971b-7e8347cd4bfd-10,3d2cc8ca-5b5a-44a2-971b-7e8347cd4bfd,10,49c588b3-11c5-476c-b685-fab383c81c00-10,49c588b3-11c5-476c-b685-fab383c81c00,10,PART003-2,400,Each
3d2cc8ca-5b5a-44a2-971b-7e8347cd4bfd-20,3d2cc8ca-5b5a-44a2-971b-7e8347cd4bfd,20,49c588b3-11c5-476c-b685-fab383c81c00-20,49c588b3-11c5-476c-b685-fab383c81c00,20,PART005,330,Each
7f91f37b-9c9a-4b80-8c4a-8321b3e49bc4-10,7f91f37b-9c9a-4b80-8c4a-8321b3e49bc4,10,1d8f0da8-8500-4ccd-b6ce-b76a94d73338-20,1d8f0da8-8500-4ccd-b6ce-b76a94d73338,20,PART003-3,460,Each
bd26200e-c209-454a-a40b-d6aa6af03ec8-10,bd26200e-c209-454a-a40b-d6aa6af03ec8,10,1d8f0da8-8500-4ccd-b6ce-b76a94d73338-10,1d8f0da8-8500-4ccd-b6ce-b76a94d73338,10,PART002,500,Each
bd26200e-c209-454a-a40b-d6aa6af03ec8-20,bd26200e-c209-454a-a40b-d6aa6af03ec8,20,1d8f0da8-8500-4ccd-b6ce-b76a94d73338-30,1d8f0da8-8500-4ccd-b6ce-b76a94d73338,30,PART004,400,Each
a1cdf377-0392-4386-bbca-c0321d0e52e2-10,a1cdf377-0392-4386-bbca-c0321d0e52e2,10,c5dd1c23-192d-4966-b741-078900c2bc98-10,c5dd1c23-192d-4966-b741-078900c2bc98,10,PART002,490,Each
a1cdf377-0392-4386-bbca-c0321d0e52e2-20,a1cdf377-0392-4386-bbca-c0321d0e52e2,20,c5dd1c23-192d-4966-b741-078900c2bc98-20,c5dd1c23-192d-4966-b741-078900c2bc98,20,PART006,450,Each
0e23f597-6bed-48de-a3ed-0a4906f4cda9-10,0e23f597-6bed-48de-a3ed-0a4906f4cda9,10,fff84d02-73d1-4f97-8eae-e3420264af49-10,fff84d02-73d1-4f97-8eae-e3420264af49,10,PART003-1,150,Each
cad703a8-723e-40de-907f-40476cde7a3f-10,cad703a8-723e-40de-907f-40476cde7a3f,10,229b7e47-7202-4f54-a5bb-72fde96f13a6-10,229b7e47-7202-4f54-a5bb-72fde96f13a6,10,PART006,60,Each
8bf95f88-cfe9-4bf8-99d9-ac5c15f8da0c-10,8bf95f88-cfe9-4bf8-99d9-ac5c15f8da0c,10,229b7e47-7202-4f54-a5bb-72fde96f13a6-20,229b7e47-7202-4f54-a5bb-72fde96f13a6,20,PART001,290,Each
8d604278-6d2c-4eb0-ba66-04e05b31ce6b-10,8d604278-6d2c-4eb0-ba66-04e05b31ce6b,10,0f25ea64-7e6b-4516-94d6-90a573b4afb1-10,0f25ea64-7e6b-4516-94d6-90a573b4afb1,10,PART003,300,Each
8d604278-6d2c-4eb0-ba66-04e05b31ce6b-20,8d604278-6d2c-4eb0-ba66-04e05b31ce6b,20,0f25ea64-7e6b-4516-94d6-90a573b4afb1-20,0f25ea64-7e6b-4516-94d6-90a573b4afb1,20,PART003-1,330,Each
8d604278-6d2c-4eb0-ba66-04e05b31ce6b-30,8d604278-6d2c-4eb0-ba66-04e05b31ce6b,30,0f25ea64-7e6b-4516-94d6-90a573b4afb1-30,0f25ea64-7e6b-4516-94d6-90a573b4afb1,30,PART002,100,Each
972ffaf3-22fa-4156-8cbc-16ade2e121e1-10,972ffaf3-22fa-4156-8cbc-16ade2e121e1,10,3c347a6d-7729-43b9-a3d4-d17161d248ce-10,3c347a6d-7729-43b9-a3d4-d17161d248ce,10,PART004,60,Each
972ffaf3-22fa-4156-8cbc-16ade2e121e1-20,972ffaf3-22fa-4156-8cbc-16ade2e121e1,20,3c347a6d-7729-43b9-a3d4-d17161d248ce-20,3c347a6d-7729-43b9-a3d4-d17161d248ce,20,PART003-2,270,Each
972ffaf3-22fa-4156-8cbc-16ade2e121e1-30,972ffaf3-22fa-4156-8cbc-16ade2e121e1,30,3c347a6d-7729-43b9-a3d4-d17161d248ce-30,3c347a6d-7729-43b9-a3d4-d17161d248ce,30,PART001,310,Each
9f4b3ce5-2dd9-4718-8e2f-43907ab4ffb4-10,9f4b3ce5-2dd9-4718-8e2f-43907ab4ffb4,10,3429d334-6359-4763-993c-2a1c9318edd4-30,3429d334-6359-4763-993c-2a1c9318edd4,30,PART006,90,Each
7d33e342-8152-4cb0-be09-892b84929fda-10,7d33e342-8152-4cb0-be09-892b84929fda,10,3429d334-6359-4763-993c-2a1c9318edd4-10,3429d334-6359-4763-993c-2a1c9318edd4,10,PART003-2,170,Each
7d33e342-8152-4cb0-be09-892b84929fda-20,7d33e342-8152-4cb0-be09-892b84929fda,20,3429d334-6359-4763-993c-2a1c9318edd4-20,3429d334-6359-4763-993c-2a1c9318edd4,20,PART004,370,Each
02803add-9c56-4274-bf1f-838f6740094e-10,02803add-9c56-4274-bf1f-838f6740094e,10,94362187-c138-410f-9d0b-cfcd0e062a12-10,94362187-c138-410f-9d0b-cfcd0e062a12,10,PART004,220,Each
36dfc935-ab81-44eb-a345-f930d9ced320-10,36dfc935-ab81-44eb-a345-f930d9ced320,10,ea2878b3-9570-41cf-8f41-6f47d85f21ad-10,ea2878b3-9570-41cf-8f41-6f47d85f21ad,10,PART003-3,100,Each
36dfc935-ab81-44eb-a345-f930d9ced320-20,36dfc935-ab81-44eb-a345-f930d9ced320,20,ea2878b3-9570-41cf-8f41-6f47d85f21ad-20,ea2878b3-9570-41cf-8f41-6f47d85f21ad,20,PART001,500,Each
2f78e6bb-62c9-4866-a68a-ea6a41eaca70-10,2f78e6bb-62c9-4866-a68a-ea6a41eaca70,10,76875215-f627-4ec9-aded-c6c1b5969d51-10,76875215-f627-4ec9-aded-c6c1b5969d51,10,PART006,177,Each
53d60f05-083b-47ef-9b74-eba083ded606-10,53d60f05-083b-47ef-9b74-eba083ded606,10,76875215-f627-4ec9-aded-c6c1b5969d51-10,76875215-f627-4ec9-aded-c6c1b5969d51,10,PART006,83,Each
ff5c2858-2ab6-42d9-8621-d65a66f89351-10,ff5c2858-2ab6-42d9-8621-d65a66f89351,10,3b273869-4e3a-4324-804d-8af3475fa937-10,3b273869-4e3a-4324-804d-8af3475fa937,10,PART003-2,270,Each
ff5c2858-2ab6-42d9-8621-d65a66f89351-20,ff5c2858-2ab6-42d9-8621-d65a66f89351,20,3b273869-4e3a-4324-804d-8af3475fa937-20,3b273869-4e3a-4324-804d-8af3475fa937,20,PART003-1,440,Each
0f9f02f2-bc86-45da-ba64-04cc97ebc527-10,0f9f02f2-bc86-45da-ba64-04cc97ebc527,10,428d47c9-85e5-40fb-b86a-cfd74b3b9dad-10,428d47c9-85e5-40fb-b86a-cfd74b3b9dad,10,PART005,250,Each
11bb3876-0bb6-445c-b530-5eb602328fba-10,11bb3876-0bb6-445c-b530-5eb602328fba,10,250daa0a-365a-4ec9-9d3c-2d2bda9365b6-10,250daa0a-365a-4ec9-9d3c-2d2bda9365b6,10,PART003-2,87,Each
ec24854f-fec6-4b96-b47e-6a9f541c9ed8-10,ec24854f-fec6-4b96-b47e-6a9f541c9ed8,10,250daa0a-365a-4ec9-9d3c-2d2bda9365b6-10,250daa0a-365a-4ec9-9d3c-2d2bda9365b6,10,PART003-2,213,Each
ec1a195a-ab31-4b10-86f7-4a275eb79a49-10,ec1a195a-ab31-4b10-86f7-4a275eb79a49,10,e502eb1d-bc95-4c22-9fa4-3d95ed6b2ce7-10,e502eb1d-bc95-4c22-9fa4-3d95ed6b2ce7,10,PART006,320,Each
fe34c7a9-ce4d-41dd-9335-b63ba4627648-10,fe34c7a9-ce4d-41dd-9335-b63ba4627648,10,848ee89c-bf61-484b-b4bd-7cb8c3ab5f89-10,848ee89c-bf61-484b-b4bd-7cb8c3ab5f89,10,PART006,450,Each
fe34c7a9-ce4d-41dd-9335-b63ba4627648-20,fe34c7a9-ce4d-41dd-9335-b63ba4627648,20,848ee89c-bf61-484b-b4bd-7cb8c3ab5f89-20,848ee89c-bf61-484b-b4bd-7cb8c3ab5f89,20,PART003-2,290,Each
fe34c7a9-ce4d-41dd-9335-b63ba4627648-30,fe34c7a9-ce4d-41dd-9335-b63ba4627648,30,848ee89c-bf61-484b-b4bd-7cb8c3ab5f89-30,848ee89c-bf61-484b-b4bd-7cb8c3ab5f89,30,PART002,240,Each
fa2b8c1f-a4b6-488f-884a-dd63137cda90-10,fa2b8c1f-a4b6-488f-884a-dd63137cda90,10,f6957fa3-ad43-450a-b827-cf2200f07c27-10,f6957fa3-ad43-450a-b827-cf2200f07c27,10,PART001,72,Each
da8fa860-a319-4849-aef8-60630750dd79-10,da8fa860-a319-4849-aef8-60630750dd79,10,f6957fa3-ad43-450a-b827-cf2200f07c27-10,f6957fa3-ad43-450a-b827-cf2200f07c27,10,PART001,118,Each
f5d3271e-2400-47b6-a8c7-c676ba1da60f-10,f5d3271e-2400-47b6-a8c7-c676ba1da60f,10,bd55b0b0-1798-4264-9fa4-a000b8909cbc-10,bd55b0b0-1798-4264-9fa4-a000b8909cbc,10,PART003-2,320,Each
f5d3271e-2400-47b6-a8c7-c676ba1da60f-20,f5d3271e-2400-47b6-a8c7-c676ba1da60f,20,bd55b0b0-1798-4264-9fa4-a000b8909cbc-20,bd55b0b0-1798-4264-9fa4-a000b8909cbc,20,PART003,200,Each
f5d3271e-2400-47b6-a8c7-c676ba1da60f-30,f5d3271e-2400-47b6-a8c7-c676ba1da60f,30,bd55b0b0-1798-4264-9fa4-a000b8909cbc-30,bd55b0b0-1798-4264-9fa4-a000b8909cbc,30,PART003-3,270,Each
fb759c91-85be-4a79-beb3-78352719694e-10,fb759c91-85be-4a79-beb3-78352719694e,10,ec291aa4-b481-4024-99f2-ea3ecf86e7c0-10,ec291aa4-b481-4024-99f2-ea3ecf86e7c0,10,PART003,140,Each
fb759c91-85be-4a79-beb3-78352719694e-20,fb759c91-85be-4a79-beb3-78352719694e,20,ec291aa4-b481-4024-99f2-ea3ecf86e7c0-20,ec291aa4-b481-4024-99f2-ea3ecf86e7c0,20,PART001,390,Each
fb759c91-85be-4a79-beb3-78352719694e-30,fb759c91-85be-4a79-beb3-78352719694e,30,ec291aa4-b481-4024-99f2-ea3ecf86e7c0-30,ec291aa4-b481-4024-99f2-ea3ecf86e7c0,30,PART003-2,300,Each
b14fbcaa-6019-422e-9d73-bf49e9090024-10,b14fbcaa-6019-422e-9d73-bf49e9090024,10,0275ea42-3611-4323-a8c9-233a2b0e0c5c-10,0275ea42-3611-4323-a8c9-233a2b0e0c5c,10,PART006,250,Each
1c306533-7f43-4ff3-80f2-95511f4377fb-10,1c306533-7f43-4ff3-80f2-95511f4377fb,10,0275ea42-3611-4323-a8c9-233a2b0e0c5c-20,0275ea42-3611-4323-a8c9-233a2b0e0c5c,20,PART001,300,Each
432f22c9-64ad-441c-a7e3-54959b5d423e-10,432f22c9-64ad-441c-a7e3-54959b5d423e,10,c4ad2dbc-5fee-4561-b625-9decbbc3acb6-10,c4ad2dbc-5fee-4561-b625-9decbbc3acb6,10,PART004,370,Each
ba569bd5-db6c-4997-8f2d-53e244fa81c8-10,ba569bd5-db6c-4997-8f2d-53e244fa81c8,10,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae-10,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae,10,PART003-1,80,Each
ba569bd5-db6c-4997-8f2d-53e244fa81c8-20,ba569bd5-db6c-4997-8f2d-53e244fa81c8,20,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae-20,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae,20,PART005,140,Each
ba569bd5-db6c-4997-8f2d-53e244fa81c8-30,ba569bd5-db6c-4997-8f2d-53e244fa81c8,30,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae-30,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae,30,PART001,310,Each
794791ad-949a-471f-93ed-691bfec1e883-10,794791ad-949a-471f-93ed-691bfec1e883,10,9fd393cd-d016-40ee-8897-76342d62c407-30,9fd393cd-d016-40ee-8897-76342d62c407,30,PART004,280,Each
8b204c5a-671f-4f21-b860-4a7b35cbb012-10,8b204c5a-671f-4f21-b860-4a7b35cbb012,10,9fd393cd-d016-40ee-8897-76342d62c407-10,9fd393cd-d016-40ee-8897-76342d62c407,10,PART002,270,Each
8b204c5a-671f-4f21-b860-4a7b35cbb012-20,8b204c5a-671f-4f21-b860-4a7b35cbb012,20,9fd393cd-d016-40ee-8897-76342d62c407-20,9fd393cd-d016-40ee-8897-76342d62c407,20,PART003,360,Each
3d77849b-5cac-4d38-acc5-74a59c57febe-10,3d77849b-5cac-4d38-acc5-74a59c57febe,10,7cca09f3-9a0e-4cf6-bd46-29ce797a42b0-10,7cca09f3-9a0e-4cf6-bd46-29ce797a42b0,10,PART005,60,Each
3ab7e2e9-ce9a-49bd-84db-9f7702c9f729-10,3ab7e2e9-ce9a-49bd-84db-9f7702c9f729,10,1d8d1348-c784-4f5a-afa1-affb3d62a383-10,1d8d1348-c784-4f5a-afa1-affb3d62a383,10,PART006,340,Each
7e2da7fa-6195-4c1c-b8c4-0e6d3da444bb-10,7e2da7fa-6195-4c1c-b8c4-0e6d3da444bb,10,64e25137-7de3-46a9-8494-d9eabe8a3e8b-10,64e25137-7de3-46a9-8494-d9eabe8a3e8b,10,PART003-3,49,Each
694b2c9b-92fd-4992-bf63-113373e650ff-10,694b2c9b-92fd-4992-bf63-113373e650ff,10,64e25137-7de3-46a9-8494-d9eabe8a3e8b-10,64e25137-7de3-46a9-8494-d9eabe8a3e8b,10,PART003-3,121,Each
f339da7e-a5ae-41e1-97d5-83deddc2ec79-10,f339da7e-a5ae-41e1-97d5-83deddc2ec79,10,b5a2d360-5331-41c7-b45a-2210e48f5aa7-10,b5a2d360-5331-41c7-b45a-2210e48f5aa7,10,PART001,150,Each
51ee17af-7b06-4a0c-aa15-bb562970e2bf-10,51ee17af-7b06-4a0c-aa15-bb562970e2bf,10,3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541-10,3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541,10,PART003-1,490,Each
51ee17af-7b06-4a0c-aa15-bb562970e2bf-20,51ee17af-7b06-4a0c-aa15-bb562970e2bf,20,3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541-20,3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541,20,PART002,230,Each
43649579-97d2-4123-86fb-500262c337b9-10,43649579-97d2-4123-86fb-500262c337b9,10,3264d9f5-3a0b-487c-a3c7-85c094618eb4-10,3264d9f5-3a0b-487c-a3c7-85c094618eb4,10,PART003-1,55,Each
2e08eb48-5d81-4cd6-aeac-8f22b555ee91-10,2e08eb48-5d81-4cd6-aeac-8f22b555ee91,10,3264d9f5-3a0b-487c-a3c7-85c094618eb4-10,3264d9f5-3a0b-487c-a3c7-85c094618eb4,10,PART003-1,55,Each
eae2fc36-1d62-44f8-8e03-5747f31ce5bc-10,eae2fc36-1d62-44f8-8e03-5747f31ce5bc,10,34556e02-ddb9-4ed1-9952-2ff2d2720db2-10,34556e02-ddb9-4ed1-9952-2ff2d2720db2,10,PART003-3,390,Each
aceeeef4-b8fd-481b-8f6a-c5fe39c128d4-10,aceeeef4-b8fd-481b-8f6a-c5fe39c128d4,10,b26dbd4f-be61-4a5e-aa3c-7a8e150469c4-10,b26dbd4f-be61-4a5e-aa3c-7a8e150469c4,10,PART006,260,Each
841a697c-3436-4c69-9af4-d245d4a6df40-10,841a697c-3436-4c69-9af4-d245d4a6df40,10,3aa446f6-76c3-47ec-bbca-45251154af43-10,3aa446f6-76c3-47ec-bbca-45251154af43,10,PART001,160,Each
183af005-d2e3-4e08-a3ae-78481a566f14-10,183af005-d2e3-4e08-a3ae-78481a566f14,10,3aa446f6-76c3-47ec-bbca-45251154af43-20,3aa446f6-76c3-47ec-bbca-45251154af43,20,PART005,490,Each
183af005-d2e3-4e08-a3ae-78481a566f14-20,183af005-d2e3-4e08-a3ae-78481a566f14,20,3aa446f6-76c3-47ec-bbca-45251154af43-30,3aa446f6-76c3-47ec-bbca-45251154af43,30,PART002,440,Each
5cbe9aa4-bcd7-4610-8293-6001b065c85a-10,5cbe9aa4-bcd7-4610-8293-6001b065c85a,10,8dcfc087-7eb0-4017-aeba-71660bd4aaf6-10,8dcfc087-7eb0-4017-aeba-71660bd4aaf6,10,PART001,430,Each
5cbe9aa4-bcd7-4610-8293-6001b065c85a-20,5cbe9aa4-bcd7-4610-8293-6001b065c85a,20,8dcfc087-7eb0-4017-aeba-71660bd4aaf6-20,8dcfc087-7eb0-4017-aeba-71660bd4aaf6,20,PART006,440,Each
5cbe9aa4-bcd7-4610-8293-6001b065c85a-30,5cbe9aa4-bcd7-4610-8293-6001b065c85a,30,8dcfc087-7eb0-4017-aeba-71660bd4aaf6-30,8dcfc087-7eb0-4017-aeba-71660bd4aaf6,30,PART003,420,Each
9cec650b-fe00-47ef-9afa-834ba58f002e-10,9cec650b-fe00-47ef-9afa-834ba58f002e,10,984b7323-ae19-4926-9698-578f25514802-10,984b7323-ae19-4926-9698-578f25514802,10,PART002,280,Each
9cec650b-fe00-47ef-9afa-834ba58f002e-20,9cec650b-fe00-47ef-9afa-834ba58f002e,20,984b7323-ae19-4926-9698-578f25514802-20,984b7323-ae19-4926-9698-578f25514802,20,PART003-3,210,Each
a1a86f6a-1aea-4336-a9b6-1a6f935cd530-10,a1a86f6a-1aea-4336-a9b6-1a6f935cd530,10,3409b2f0-20e0-4f68-ad60-605c972942b6-20,3409b2f0-20e0-4f68-ad60-605c972942b6,20,PART004,70,Each
49302590-1259-4beb-b114-f078cb367bce-10,49302590-1259-4beb-b114-f078cb367bce,10,3409b2f0-20e0-4f68-ad60-605c972942b6-10,3409b2f0-20e0-4f68-ad60-605c972942b6,10,PART003,300,Each
49302590-1259-4beb-b114-f078cb367bce-20,49302590-1259-4beb-b114-f078cb367bce,20,3409b2f0-20e0-4f68-ad60-605c972942b6-30,3409b2f0-20e0-4f68-ad60-605c972942b6,30,PART003-1,470,Each
0c110def-2de9-4348-a1d8-164aea0b8df7-10,0c110def-2de9-4348-a1d8-164aea0b8df7,10,8d109c1c-4ad3-4f47-8276-c36f398138a6-10,8d109c1c-4ad3-4f47-8276-c36f398138a6,10,PART003-1,160,Each
0c110def-2de9-4348-a1d8-164aea0b8df7-20,0c110def-2de9-4348-a1d8-164aea0b8df7,20,8d109c1c-4ad3-4f47-8276-c36f398138a6-20,8d109c1c-4ad3-4f47-8276-c36f398138a6,20,PART003-3,420,Each
f832aed7-b21c-47af-921c-e7d156cac702-10,f832aed7-b21c-47af-921c-e7d156cac702,10,3ddca8a7-65fa-4b97-8f24-3d8c0c48d882-10,3ddca8a7-65fa-4b97-8f24-3d8c0c48d882,10,PART003-3,370,Each
f832aed7-b21c-47af-921c-e7d156cac702-20,f832aed7-b21c-47af-921c-e7d156cac702,20,3ddca8a7-65fa-4b97-8f24-3d8c0c48d882-20,3ddca8a7-65fa-4b97-8f24-3d8c0c48d882,20,PART004,140,Each
d93cc77a-3751-4ca6-891c-19439b7e499d-10,d93cc77a-3751-4ca6-891c-19439b7e499d,10,0901a9b0-19a0-4e93-9daa-7cb12c738a5a-10,0901a9b0-19a0-4e93-9daa-7cb12c738a5a,10,PART001,272,Each
25a0139f-c5ca-4a71-a30b-5ca7a2c8d2f3-10,25a0139f-c5ca-4a71-a30b-5ca7a2c8d2f3,10,0901a9b0-19a0-4e93-9daa-7cb12c738a5a-10,0901a9b0-19a0-4e93-9daa-7cb12c738a5a,10,PART001,128,Each
d5d7cc33-9b9b-434f-942c-2ae01a8693df-10,d5d7cc33-9b9b-434f-942c-2ae01a8693df,10,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a-10,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a,10,PART005,460,Each
d5d7cc33-9b9b-434f-942c-2ae01a8693df-20,d5d7cc33-9b9b-434f-942c-2ae01a8693df,20,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a-20,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a,20,PART006,170,Each
d5d7cc33-9b9b-434f-942c-2ae01a8693df-30,d5d7cc33-9b9b-434f-942c-2ae01a8693df,30,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a-30,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a,30,PART004,490,Each
14aa2a4c-8de8-41fb-87fe-308cc986fc96-10,14aa2a4c-8de8-41fb-87fe-308cc986fc96,10,ef7e7108-5387-43e2-8fd3-30aefab41114-10,ef7e7108-5387-43e2-8fd3-30aefab41114,10,PART003-3,480,Each
14aa2a4c-8de8-41fb-87fe-308cc986fc96-20,14aa2a4c-8de8-41fb-87fe-308cc986fc96,20,ef7e7108-5387-43e2-8fd3-30aefab41114-20,ef7e7108-5387-43e2-8fd3-30aefab41114,20,PART003,490,Each
