ID,purchaseOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
cc3b9a11-deb0-4d06-a1f3-8928cf0840ae-10,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae,10,PART003-1,80,Each,Active,8000,USD
cc3b9a11-deb0-4d06-a1f3-8928cf0840ae-20,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae,20,PART005,140,Each,Active,21000,USD
cc3b9a11-deb0-4d06-a1f3-8928cf0840ae-30,cc3b9a11-deb0-4d06-a1f3-8928cf0840ae,30,PART001,310,Each,Active,69750,USD
9fd393cd-d016-40ee-8897-76342d62c407-10,9fd393cd-d016-40ee-8897-76342d62c407,10,PART002,270,Each,Active,20250,USD
9fd393cd-d016-40ee-8897-76342d62c407-20,9fd393cd-d016-40ee-8897-76342d62c407,20,PART003,360,Each,Active,54000,USD
9fd393cd-d016-40ee-8897-76342d62c407-30,9fd393cd-d016-40ee-8897-76342d62c407,30,PART004,280,Each,Active,49000,USD
7cca09f3-9a0e-4cf6-bd46-29ce797a42b0-10,7cca09f3-9a0e-4cf6-bd46-29ce797a42b0,10,PART005,60,Each,Active,9000,USD
1d8d1348-c784-4f5a-afa1-affb3d62a383-10,1d8d1348-c784-4f5a-afa1-affb3d62a383,10,PART006,340,Each,Active,68000,USD
64e25137-7de3-46a9-8494-d9eabe8a3e8b-10,64e25137-7de3-46a9-8494-d9eabe8a3e8b,10,PART003-3,170,Each,Active,34000,USD
b5a2d360-5331-41c7-b45a-2210e48f5aa7-10,b5a2d360-5331-41c7-b45a-2210e48f5aa7,10,PART001,150,Each,Active,33750,USD
3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541-10,3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541,10,PART003-1,490,Each,Active,49000,USD
3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541-20,3551a6a7-a6c6-4d60-a9a8-3c38bdcf3541,20,PART002,230,Each,Active,17250,USD
3264d9f5-3a0b-487c-a3c7-85c094618eb4-10,3264d9f5-3a0b-487c-a3c7-85c094618eb4,10,PART003-1,110,Each,Active,11000,USD
34556e02-ddb9-4ed1-9952-2ff2d2720db2-10,34556e02-ddb9-4ed1-9952-2ff2d2720db2,10,PART003-3,390,Each,Active,78000,USD
b26dbd4f-be61-4a5e-aa3c-7a8e150469c4-10,b26dbd4f-be61-4a5e-aa3c-7a8e150469c4,10,PART006,260,Each,Active,52000,USD
3aa446f6-76c3-47ec-bbca-45251154af43-10,3aa446f6-76c3-47ec-bbca-45251154af43,10,PART001,160,Each,Active,36000,USD
3aa446f6-76c3-47ec-bbca-45251154af43-20,3aa446f6-76c3-47ec-bbca-45251154af43,20,PART005,490,Each,Active,73500,USD
3aa446f6-76c3-47ec-bbca-45251154af43-30,3aa446f6-76c3-47ec-bbca-45251154af43,30,PART002,440,Each,Active,33000,USD
8dcfc087-7eb0-4017-aeba-71660bd4aaf6-10,8dcfc087-7eb0-4017-aeba-71660bd4aaf6,10,PART001,430,Each,Active,96750,USD
8dcfc087-7eb0-4017-aeba-71660bd4aaf6-20,8dcfc087-7eb0-4017-aeba-71660bd4aaf6,20,PART006,440,Each,Active,88000,USD
8dcfc087-7eb0-4017-aeba-71660bd4aaf6-30,8dcfc087-7eb0-4017-aeba-71660bd4aaf6,30,PART003,420,Each,Active,63000,USD
984b7323-ae19-4926-9698-578f25514802-10,984b7323-ae19-4926-9698-578f25514802,10,PART002,280,Each,Active,21000,USD
984b7323-ae19-4926-9698-578f25514802-20,984b7323-ae19-4926-9698-578f25514802,20,PART003-3,210,Each,Active,42000,USD
3409b2f0-20e0-4f68-ad60-605c972942b6-10,3409b2f0-20e0-4f68-ad60-605c972942b6,10,PART003,300,Each,Active,45000,USD
3409b2f0-20e0-4f68-ad60-605c972942b6-20,3409b2f0-20e0-4f68-ad60-605c972942b6,20,PART004,70,Each,Active,12250,USD
3409b2f0-20e0-4f68-ad60-605c972942b6-30,3409b2f0-20e0-4f68-ad60-605c972942b6,30,PART003-1,470,Each,Active,47000,USD
8d109c1c-4ad3-4f47-8276-c36f398138a6-10,8d109c1c-4ad3-4f47-8276-c36f398138a6,10,PART003-1,160,Each,Active,16000,USD
8d109c1c-4ad3-4f47-8276-c36f398138a6-20,8d109c1c-4ad3-4f47-8276-c36f398138a6,20,PART003-3,420,Each,Active,84000,USD
3ddca8a7-65fa-4b97-8f24-3d8c0c48d882-10,3ddca8a7-65fa-4b97-8f24-3d8c0c48d882,10,PART003-3,370,Each,Active,74000,USD
3ddca8a7-65fa-4b97-8f24-3d8c0c48d882-20,3ddca8a7-65fa-4b97-8f24-3d8c0c48d882,20,PART004,140,Each,Active,24500,USD
0901a9b0-19a0-4e93-9daa-7cb12c738a5a-10,0901a9b0-19a0-4e93-9daa-7cb12c738a5a,10,PART001,400,Each,Active,90000,USD
203c6e3a-7b9a-44e8-ae1a-21deda5eb82a-10,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a,10,PART005,460,Each,Active,69000,USD
203c6e3a-7b9a-44e8-ae1a-21deda5eb82a-20,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a,20,PART006,170,Each,Active,34000,USD
203c6e3a-7b9a-44e8-ae1a-21deda5eb82a-30,203c6e3a-7b9a-44e8-ae1a-21deda5eb82a,30,PART004,490,Each,Active,85750,USD
ef7e7108-5387-43e2-8fd3-30aefab41114-10,ef7e7108-5387-43e2-8fd3-30aefab41114,10,PART003-3,480,Each,Active,96000,USD
ef7e7108-5387-43e2-8fd3-30aefab41114-20,ef7e7108-5387-43e2-8fd3-30aefab41114,20,PART003,490,Each,Active,73500,USD
ef7e7108-5387-43e2-8fd3-30aefab41114-30,ef7e7108-5387-43e2-8fd3-30aefab41114,30,PART003-2,370,Each,Active,55500,USD
60bde490-0c97-470c-af71-48eadc328afe-10,60bde490-0c97-470c-af71-48eadc328afe,10,PART003-1,180,Each,Active,18000,USD
60bde490-0c97-470c-af71-48eadc328afe-20,60bde490-0c97-470c-af71-48eadc328afe,20,PART003-2,370,Each,Active,55500,USD
2b896b60-1313-4e78-a302-a3dfc5bd3839-10,2b896b60-1313-4e78-a302-a3dfc5bd3839,10,PART006,390,Each,Active,78000,USD
2b896b60-1313-4e78-a302-a3dfc5bd3839-20,2b896b60-1313-4e78-a302-a3dfc5bd3839,20,PART004,60,Each,Active,10500,USD
2b896b60-1313-4e78-a302-a3dfc5bd3839-30,2b896b60-1313-4e78-a302-a3dfc5bd3839,30,PART002,80,Each,Active,6000,USD
03c5f27a-f635-4177-94bb-68e93eba62b6-10,03c5f27a-f635-4177-94bb-68e93eba62b6,10,PART003,350,Each,Active,52500,USD
03c5f27a-f635-4177-94bb-68e93eba62b6-20,03c5f27a-f635-4177-94bb-68e93eba62b6,20,PART003-1,200,Each,Active,20000,USD
03c5f27a-f635-4177-94bb-68e93eba62b6-30,03c5f27a-f635-4177-94bb-68e93eba62b6,30,PART003-2,400,Each,Active,60000,USD
ffa0419f-f357-4bf8-b2e2-a9f63887d328-10,ffa0419f-f357-4bf8-b2e2-a9f63887d328,10,PART004,490,Each,Active,85750,USD
0f6fbde5-2969-4678-81b1-df39615376b8-10,0f6fbde5-2969-4678-81b1-df39615376b8,10,PART006,180,Each,Active,36000,USD
bf7dbed0-07d7-4adf-a77b-05de698a680a-10,bf7dbed0-07d7-4adf-a77b-05de698a680a,10,PART001,110,Each,Active,24750,USD
bf7dbed0-07d7-4adf-a77b-05de698a680a-20,bf7dbed0-07d7-4adf-a77b-05de698a680a,20,PART006,150,Each,Active,30000,USD
bf7dbed0-07d7-4adf-a77b-05de698a680a-30,bf7dbed0-07d7-4adf-a77b-05de698a680a,30,PART003-2,470,Each,Active,70500,USD
f3d1fc7c-1ca5-4856-a60c-70e753b5573a-10,f3d1fc7c-1ca5-4856-a60c-70e753b5573a,10,PART003-2,270,Each,Active,40500,USD
f3d1fc7c-1ca5-4856-a60c-70e753b5573a-20,f3d1fc7c-1ca5-4856-a60c-70e753b5573a,20,PART002,320,Each,Active,24000,USD
f3d1fc7c-1ca5-4856-a60c-70e753b5573a-30,f3d1fc7c-1ca5-4856-a60c-70e753b5573a,30,PART004,100,Each,Active,17500,USD
f74a7b4c-57be-4a3d-8e8b-d14640458bf3-10,f74a7b4c-57be-4a3d-8e8b-d14640458bf3,10,PART005,270,Each,Active,40500,USD
f74a7b4c-57be-4a3d-8e8b-d14640458bf3-20,f74a7b4c-57be-4a3d-8e8b-d14640458bf3,20,PART003-2,100,Each,Active,15000,USD
f74a7b4c-57be-4a3d-8e8b-d14640458bf3-30,f74a7b4c-57be-4a3d-8e8b-d14640458bf3,30,PART004,200,Each,Active,35000,USD
f3340883-95e4-4151-a267-10585191b782-10,f3340883-95e4-4151-a267-10585191b782,10,PART003-2,130,Each,Active,19500,USD
f3340883-95e4-4151-a267-10585191b782-20,f3340883-95e4-4151-a267-10585191b782,20,PART003-1,180,Each,Active,18000,USD
f3340883-95e4-4151-a267-10585191b782-30,f3340883-95e4-4151-a267-10585191b782,30,PART004,180,Each,Active,31500,USD
18736b56-46fe-4784-9bac-120f51dfc1a9-10,18736b56-46fe-4784-9bac-120f51dfc1a9,10,PART001,320,Each,Active,72000,USD
f78558a0-df55-4217-83ae-67386f3b4c19-10,f78558a0-df55-4217-83ae-67386f3b4c19,10,PART003-3,410,Each,Active,82000,USD
f73c37e1-6306-4569-9a7e-23c61c40f82d-10,f73c37e1-6306-4569-9a7e-23c61c40f82d,10,PART002,480,Each,Active,36000,USD
f73c37e1-6306-4569-9a7e-23c61c40f82d-20,f73c37e1-6306-4569-9a7e-23c61c40f82d,20,PART006,240,Each,Active,48000,USD
1e358aaa-d474-410d-87a2-46911d8d0178-10,1e358aaa-d474-410d-87a2-46911d8d0178,10,PART003,450,Each,Active,67500,USD
93f1f8a2-2118-4e84-8a44-6365cabfb6cc-10,93f1f8a2-2118-4e84-8a44-6365cabfb6cc,10,PART003-1,310,Each,Active,31000,USD
93f1f8a2-2118-4e84-8a44-6365cabfb6cc-20,93f1f8a2-2118-4e84-8a44-6365cabfb6cc,20,PART005,390,Each,Active,58500,USD
93f1f8a2-2118-4e84-8a44-6365cabfb6cc-30,93f1f8a2-2118-4e84-8a44-6365cabfb6cc,30,PART004,480,Each,Active,84000,USD
c341579c-cfbf-4640-9d9f-2fc06ebd78f2-10,c341579c-cfbf-4640-9d9f-2fc06ebd78f2,10,PART002,270,Each,Active,20250,USD
c341579c-cfbf-4640-9d9f-2fc06ebd78f2-20,c341579c-cfbf-4640-9d9f-2fc06ebd78f2,20,PART006,190,Each,Active,38000,USD
c341579c-cfbf-4640-9d9f-2fc06ebd78f2-30,c341579c-cfbf-4640-9d9f-2fc06ebd78f2,30,PART003-2,230,Each,Active,34500,USD
963351e9-e447-4dac-bbd0-176c2f2a1fdd-10,963351e9-e447-4dac-bbd0-176c2f2a1fdd,10,PART001,490,Each,Active,110250,USD
963351e9-e447-4dac-bbd0-176c2f2a1fdd-20,963351e9-e447-4dac-bbd0-176c2f2a1fdd,20,PART005,440,Each,Active,66000,USD
8df7b2c2-34be-43fa-a87d-abc8a0ad1c9c-10,8df7b2c2-34be-43fa-a87d-abc8a0ad1c9c,10,PART003-2,60,Each,Active,9000,USD
8df7b2c2-34be-43fa-a87d-abc8a0ad1c9c-20,8df7b2c2-34be-43fa-a87d-abc8a0ad1c9c,20,PART004,70,Each,Active,12250,USD
8df7b2c2-34be-43fa-a87d-abc8a0ad1c9c-30,8df7b2c2-34be-43fa-a87d-abc8a0ad1c9c,30,PART003-1,340,Each,Active,34000,USD
0ce13b8b-4478-4efb-a24e-9774ef488d6d-10,0ce13b8b-4478-4efb-a24e-9774ef488d6d,10,PART006,150,Each,Active,30000,USD
0ce13b8b-4478-4efb-a24e-9774ef488d6d-20,0ce13b8b-4478-4efb-a24e-9774ef488d6d,20,PART003-2,110,Each,Active,16500,USD
2f289e53-372f-4b16-8a64-eb6375d40555-10,2f289e53-372f-4b16-8a64-eb6375d40555,10,PART002,350,Each,Active,26250,USD
6213bd83-e2f9-4f4f-b8c7-2c3bfb4c51f1-10,6213bd83-e2f9-4f4f-b8c7-2c3bfb4c51f1,10,PART001,430,Each,Active,96750,USD
5e92776e-e78b-4975-9295-02da3150907c-10,5e92776e-e78b-4975-9295-02da3150907c,10,PART003-1,80,Each,Active,8000,USD
5e92776e-e78b-4975-9295-02da3150907c-20,5e92776e-e78b-4975-9295-02da3150907c,20,PART003-2,500,Each,Active,75000,USD
b59a08b9-c142-47f3-a684-82281f3f9a54-10,b59a08b9-c142-47f3-a684-82281f3f9a54,10,PART005,60,Each,Active,9000,USD
b59a08b9-c142-47f3-a684-82281f3f9a54-20,b59a08b9-c142-47f3-a684-82281f3f9a54,20,PART003-1,400,Each,Active,40000,USD
b59a08b9-c142-47f3-a684-82281f3f9a54-30,b59a08b9-c142-47f3-a684-82281f3f9a54,30,PART004,480,Each,Active,84000,USD
7308940e-ce9e-4f1b-be4e-9f1b9a898f29-10,7308940e-ce9e-4f1b-be4e-9f1b9a898f29,10,PART006,430,Each,Active,86000,USD
99c670a1-0915-4be0-bb75-607815cfe5f6-10,99c670a1-0915-4be0-bb75-607815cfe5f6,10,PART003,60,Each,Active,9000,USD
99c670a1-0915-4be0-bb75-607815cfe5f6-20,99c670a1-0915-4be0-bb75-607815cfe5f6,20,PART002,350,Each,Active,26250,USD
99c670a1-0915-4be0-bb75-607815cfe5f6-30,99c670a1-0915-4be0-bb75-607815cfe5f6,30,PART003-2,450,Each,Active,67500,USD
66f3ad22-8bcc-410e-978b-0c882bd2ebda-10,66f3ad22-8bcc-410e-978b-0c882bd2ebda,10,PART003-3,70,Each,Active,14000,USD
66f3ad22-8bcc-410e-978b-0c882bd2ebda-20,66f3ad22-8bcc-410e-978b-0c882bd2ebda,20,PART004,70,Each,Active,12250,USD
9128f74f-b8db-4048-ac43-c6583815698f-10,9128f74f-b8db-4048-ac43-c6583815698f,10,PART001,60,Each,Active,13500,USD
9128f74f-b8db-4048-ac43-c6583815698f-20,9128f74f-b8db-4048-ac43-c6583815698f,20,PART002,70,Each,Active,5250,USD
9128f74f-b8db-4048-ac43-c6583815698f-30,9128f74f-b8db-4048-ac43-c6583815698f,30,PART003-3,250,Each,Active,50000,USD
108a4e51-273d-4d0c-8f95-fce63f4f6d74-10,108a4e51-273d-4d0c-8f95-fce63f4f6d74,10,PART006,290,Each,Active,58000,USD
108a4e51-273d-4d0c-8f95-fce63f4f6d74-20,108a4e51-273d-4d0c-8f95-fce63f4f6d74,20,PART003-3,120,Each,Active,24000,USD
81ade6ef-305d-4025-9e27-9f12b8e8a523-10,81ade6ef-305d-4025-9e27-9f12b8e8a523,10,PART003-3,370,Each,Active,74000,USD
81ade6ef-305d-4025-9e27-9f12b8e8a523-20,81ade6ef-305d-4025-9e27-9f12b8e8a523,20,PART003,470,Each,Active,70500,USD
a3ed8907-b250-4bed-82d6-8ac03ec735ff-10,a3ed8907-b250-4bed-82d6-8ac03ec735ff,10,PART004,100,Each,Active,17500,USD
bf3b4331-7494-4e87-8745-53b4d8975428-10,bf3b4331-7494-4e87-8745-53b4d8975428,10,PART003-2,210,Each,Active,31500,USD
bf3b4331-7494-4e87-8745-53b4d8975428-20,bf3b4331-7494-4e87-8745-53b4d8975428,20,PART003-1,490,Each,Active,49000,USD
bf3b4331-7494-4e87-8745-53b4d8975428-30,bf3b4331-7494-4e87-8745-53b4d8975428,30,PART001,140,Each,Active,31500,USD
2bf5da60-93f7-48bb-82c6-c742e7c60f18-10,2bf5da60-93f7-48bb-82c6-c742e7c60f18,10,PART005,230,Each,Active,34500,USD
2bf5da60-93f7-48bb-82c6-c742e7c60f18-20,2bf5da60-93f7-48bb-82c6-c742e7c60f18,20,PART002,190,Each,Active,14250,USD
2bf5da60-93f7-48bb-82c6-c742e7c60f18-30,2bf5da60-93f7-48bb-82c6-c742e7c60f18,30,PART003-3,140,Each,Active,28000,USD
013a2e6e-677b-4bc6-aa48-c5016c7c396a-10,013a2e6e-677b-4bc6-aa48-c5016c7c396a,10,PART003,150,Each,Active,22500,USD
5abbef68-68f8-4601-b9ae-5e02b9eef384-10,5abbef68-68f8-4601-b9ae-5e02b9eef384,10,PART001,340,Each,Active,76500,USD
5abbef68-68f8-4601-b9ae-5e02b9eef384-20,5abbef68-68f8-4601-b9ae-5e02b9eef384,20,PART003-2,440,Each,Active,66000,USD
11a6b018-df42-4d2c-8ef4-4d9934c98a95-10,11a6b018-df42-4d2c-8ef4-4d9934c98a95,10,PART003-2,430,Each,Active,64500,USD
11a6b018-df42-4d2c-8ef4-4d9934c98a95-20,11a6b018-df42-4d2c-8ef4-4d9934c98a95,20,PART001,300,Each,Active,67500,USD
11a6b018-df42-4d2c-8ef4-4d9934c98a95-30,11a6b018-df42-4d2c-8ef4-4d9934c98a95,30,PART003-3,170,Each,Active,34000,USD
8428aa8b-fff2-4beb-9c0b-bca196d91092-10,8428aa8b-fff2-4beb-9c0b-bca196d91092,10,PART004,330,Each,Active,57750,USD
245f6679-0f23-42fb-b47b-ed8a4931770b-10,245f6679-0f23-42fb-b47b-ed8a4931770b,10,PART006,340,Each,Active,68000,USD
245f6679-0f23-42fb-b47b-ed8a4931770b-20,245f6679-0f23-42fb-b47b-ed8a4931770b,20,PART003-2,170,Each,Active,25500,USD
b4e409ac-570c-4222-9c23-1ee92b686074-10,b4e409ac-570c-4222-9c23-1ee92b686074,10,PART003-2,350,Each,Active,52500,USD
b4e409ac-570c-4222-9c23-1ee92b686074-20,b4e409ac-570c-4222-9c23-1ee92b686074,20,PART003,270,Each,Active,40500,USD
b4e409ac-570c-4222-9c23-1ee92b686074-30,b4e409ac-570c-4222-9c23-1ee92b686074,30,PART001,120,Each,Active,27000,USD
d602d35d-6b1e-42fe-aa32-de3c311ccb1e-10,d602d35d-6b1e-42fe-aa32-de3c311ccb1e,10,PART003-3,110,Each,Active,22000,USD
d602d35d-6b1e-42fe-aa32-de3c311ccb1e-20,d602d35d-6b1e-42fe-aa32-de3c311ccb1e,20,PART001,330,Each,Active,74250,USD
ddf883b2-b4db-4a3f-aaf1-80bd318c6204-10,ddf883b2-b4db-4a3f-aaf1-80bd318c6204,10,PART003-2,470,Each,Active,70500,USD
ddf883b2-b4db-4a3f-aaf1-80bd318c6204-20,ddf883b2-b4db-4a3f-aaf1-80bd318c6204,20,PART004,370,Each,Active,64750,USD
ddf883b2-b4db-4a3f-aaf1-80bd318c6204-30,ddf883b2-b4db-4a3f-aaf1-80bd318c6204,30,PART001,280,Each,Active,63000,USD
9d1e801d-4996-4f88-99a1-56efec4a2dc2-10,9d1e801d-4996-4f88-99a1-56efec4a2dc2,10,PART002,290,Each,Active,21750,USD
9d1e801d-4996-4f88-99a1-56efec4a2dc2-20,9d1e801d-4996-4f88-99a1-56efec4a2dc2,20,PART006,360,Each,Active,72000,USD
9d1e801d-4996-4f88-99a1-56efec4a2dc2-30,9d1e801d-4996-4f88-99a1-56efec4a2dc2,30,PART003-2,460,Each,Active,69000,USD
4e6129d4-9a47-4144-b36f-6665fdeb636b-10,4e6129d4-9a47-4144-b36f-6665fdeb636b,10,PART005,120,Each,Active,18000,USD
c28f3ac4-fc02-411e-b4ae-24f4728adc39-10,c28f3ac4-fc02-411e-b4ae-24f4728adc39,10,PART003-2,460,Each,Active,69000,USD
5c8c0271-c243-405f-a7f6-83946d933409-10,5c8c0271-c243-405f-a7f6-83946d933409,10,PART003-1,80,Each,Active,8000,USD
5c8c0271-c243-405f-a7f6-83946d933409-20,5c8c0271-c243-405f-a7f6-83946d933409,20,PART003-3,480,Each,Active,96000,USD
5c8c0271-c243-405f-a7f6-83946d933409-30,5c8c0271-c243-405f-a7f6-83946d933409,30,PART004,240,Each,Active,42000,USD
129f683c-e1b8-44a3-a5d6-b036bc91656a-10,129f683c-e1b8-44a3-a5d6-b036bc91656a,10,PART003-3,120,Each,Active,24000,USD
155c09a8-707d-43d0-ad7d-4f4d9d43162f-10,155c09a8-707d-43d0-ad7d-4f4d9d43162f,10,PART004,490,Each,Active,85750,USD
155c09a8-707d-43d0-ad7d-4f4d9d43162f-20,155c09a8-707d-43d0-ad7d-4f4d9d43162f,20,PART002,480,Each,Active,36000,USD
155c09a8-707d-43d0-ad7d-4f4d9d43162f-30,155c09a8-707d-43d0-ad7d-4f4d9d43162f,30,PART003-1,160,Each,Active,16000,USD
d07b8fe1-10bf-48ff-9be7-ffe02f09613a-10,d07b8fe1-10bf-48ff-9be7-ffe02f09613a,10,PART003-3,480,Each,Active,96000,USD
5c43597f-d08c-4046-bffb-012c1fc852ad-10,5c43597f-d08c-4046-bffb-012c1fc852ad,10,PART001,200,Each,Active,45000,USD
73f2df05-0ffa-49d7-bb3d-4153f5e99005-10,73f2df05-0ffa-49d7-bb3d-4153f5e99005,10,PART002,350,Each,Active,26250,USD
73f2df05-0ffa-49d7-bb3d-4153f5e99005-20,73f2df05-0ffa-49d7-bb3d-4153f5e99005,20,PART003-1,170,Each,Active,17000,USD
e4b3aeea-3f93-4e1e-a6df-792e5952b9d2-10,e4b3aeea-3f93-4e1e-a6df-792e5952b9d2,10,PART001,490,Each,Active,110250,USD
e4b3aeea-3f93-4e1e-a6df-792e5952b9d2-20,e4b3aeea-3f93-4e1e-a6df-792e5952b9d2,20,PART006,130,Each,Active,26000,USD
31e0e768-8e17-4618-9e19-b4103f24860a-10,31e0e768-8e17-4618-9e19-b4103f24860a,10,PART003-3,80,Each,Active,16000,USD
69f7df8f-11d3-4769-9679-5e4a253997f6-10,69f7df8f-11d3-4769-9679-5e4a253997f6,10,PART003,70,Each,Active,10500,USD
69f7df8f-11d3-4769-9679-5e4a253997f6-20,69f7df8f-11d3-4769-9679-5e4a253997f6,20,PART003-1,200,Each,Active,20000,USD
69f7df8f-11d3-4769-9679-5e4a253997f6-30,69f7df8f-11d3-4769-9679-5e4a253997f6,30,PART005,250,Each,Active,37500,USD
9aa39463-ea0b-4c75-be70-44d434d0c747-10,9aa39463-ea0b-4c75-be70-44d434d0c747,10,PART005,330,Each,Active,49500,USD
7067e651-9dd8-4058-8033-b1103c300610-10,7067e651-9dd8-4058-8033-b1103c300610,10,PART003,60,Each,Active,9000,USD
413f7fc3-7425-48f3-ba56-16925710978f-10,413f7fc3-7425-48f3-ba56-16925710978f,10,PART002,410,Each,Active,30750,USD
413f7fc3-7425-48f3-ba56-16925710978f-20,413f7fc3-7425-48f3-ba56-16925710978f,20,PART003-1,110,Each,Active,11000,USD
a4fa237c-30cf-4b02-b827-eb2721ed429b-10,a4fa237c-30cf-4b02-b827-eb2721ed429b,10,PART004,400,Each,Active,70000,USD
75da2691-2e46-44ea-9139-ae2e1f8b9bd8-10,75da2691-2e46-44ea-9139-ae2e1f8b9bd8,10,PART005,360,Each,Active,54000,USD
75da2691-2e46-44ea-9139-ae2e1f8b9bd8-20,75da2691-2e46-44ea-9139-ae2e1f8b9bd8,20,PART003-2,100,Each,Active,15000,USD
f12d2716-6df7-461b-a2a4-796e10170b66-10,f12d2716-6df7-461b-a2a4-796e10170b66,10,PART002,500,Each,Active,37500,USD
46adc0a0-ab46-49ab-8fdd-60e427ab958a-10,46adc0a0-ab46-49ab-8fdd-60e427ab958a,10,PART003-3,250,Each,Active,50000,USD
532d121a-0d62-41a0-a98e-023f82a52c5e-10,532d121a-0d62-41a0-a98e-023f82a52c5e,10,PART003-2,450,Each,Active,67500,USD
532d121a-0d62-41a0-a98e-023f82a52c5e-20,532d121a-0d62-41a0-a98e-023f82a52c5e,20,PART005,360,Each,Active,54000,USD
532d121a-0d62-41a0-a98e-023f82a52c5e-30,532d121a-0d62-41a0-a98e-023f82a52c5e,30,PART001,460,Each,Active,103500,USD
09371a8a-ac9a-43eb-b795-d1ae2c30b2bd-10,09371a8a-ac9a-43eb-b795-d1ae2c30b2bd,10,PART002,130,Each,Active,9750,USD
09371a8a-ac9a-43eb-b795-d1ae2c30b2bd-20,09371a8a-ac9a-43eb-b795-d1ae2c30b2bd,20,PART005,220,Each,Active,33000,USD
09371a8a-ac9a-43eb-b795-d1ae2c30b2bd-30,09371a8a-ac9a-43eb-b795-d1ae2c30b2bd,30,PART003-3,200,Each,Active,40000,USD
55d71ca7-7f51-4d68-b8c2-2725932e9a46-10,55d71ca7-7f51-4d68-b8c2-2725932e9a46,10,PART006,470,Each,Active,94000,USD
55d71ca7-7f51-4d68-b8c2-2725932e9a46-20,55d71ca7-7f51-4d68-b8c2-2725932e9a46,20,PART003-1,130,Each,Active,13000,USD
f167a3e5-5afe-417b-beee-7f293d349320-10,f167a3e5-5afe-417b-beee-7f293d349320,10,PART002,250,Each,Active,18750,USD
f167a3e5-5afe-417b-beee-7f293d349320-20,f167a3e5-5afe-417b-beee-7f293d349320,20,PART003-2,90,Each,Active,13500,USD
f167a3e5-5afe-417b-beee-7f293d349320-30,f167a3e5-5afe-417b-beee-7f293d349320,30,PART005,230,Each,Active,34500,USD
dab32e16-fca9-4141-a732-66caf1259657-10,dab32e16-fca9-4141-a732-66caf1259657,10,PART003-1,230,Each,Active,23000,USD
197ad217-0d88-4d59-9219-4084a254392d-10,197ad217-0d88-4d59-9219-4084a254392d,10,PART005,180,Each,Active,27000,USD
7359ab86-ce1c-4ffa-80c1-6e13390d136c-10,7359ab86-ce1c-4ffa-80c1-6e13390d136c,10,PART001,330,Each,Active,74250,USD
0210807d-d10d-499c-b697-68be4effbd0c-10,0210807d-d10d-499c-b697-68be4effbd0c,10,PART003,400,Each,Active,60000,USD
40faaa6a-5dcb-4b7e-8153-807552b5ee8f-10,40faaa6a-5dcb-4b7e-8153-807552b5ee8f,10,PART003-3,150,Each,Active,30000,USD
40faaa6a-5dcb-4b7e-8153-807552b5ee8f-20,40faaa6a-5dcb-4b7e-8153-807552b5ee8f,20,PART005,430,Each,Active,64500,USD
40faaa6a-5dcb-4b7e-8153-807552b5ee8f-30,40faaa6a-5dcb-4b7e-8153-807552b5ee8f,30,PART006,370,Each,Active,74000,USD
da6d1a29-8e8f-4b3a-986e-6e66417fd22b-10,da6d1a29-8e8f-4b3a-986e-6e66417fd22b,10,PART004,170,Each,Active,29750,USD
da6d1a29-8e8f-4b3a-986e-6e66417fd22b-20,da6d1a29-8e8f-4b3a-986e-6e66417fd22b,20,PART002,400,Each,Active,30000,USD
dcd7a523-d4d7-4e8a-9a30-7265d3ddc23f-10,dcd7a523-d4d7-4e8a-9a30-7265d3ddc23f,10,PART003-3,60,Each,Active,12000,USD
dcd7a523-d4d7-4e8a-9a30-7265d3ddc23f-20,dcd7a523-d4d7-4e8a-9a30-7265d3ddc23f,20,PART003,190,Each,Active,28500,USD
dcd7a523-d4d7-4e8a-9a30-7265d3ddc23f-30,dcd7a523-d4d7-4e8a-9a30-7265d3ddc23f,30,PART004,450,Each,Active,78750,USD
b8f04e5a-4705-4da8-aae4-5159e168c956-10,b8f04e5a-4705-4da8-aae4-5159e168c956,10,PART001,100,Each,Active,22500,USD
54519579-fff0-4508-9608-f80b3557db31-10,54519579-fff0-4508-9608-f80b3557db31,10,PART004,160,Each,Active,28000,USD
5705a716-095f-4947-8a08-00a5f844db9d-10,5705a716-095f-4947-8a08-00a5f844db9d,10,PART003-2,260,Each,Active,39000,USD
5705a716-095f-4947-8a08-00a5f844db9d-20,5705a716-095f-4947-8a08-00a5f844db9d,20,PART003,180,Each,Active,27000,USD
cf7526a3-b12d-4eb7-94bc-f37267f3289a-10,cf7526a3-b12d-4eb7-94bc-f37267f3289a,10,PART001,270,Each,Active,60750,USD
97e9ca01-4173-4e0c-bc41-9d1c8086b993-10,97e9ca01-4173-4e0c-bc41-9d1c8086b993,10,PART003,270,Each,Active,40500,USD
